id_achat,id_client,date_achat,montant,produit
14800,937,2025-03-03 23:52:10,54.67,Tablet
14801,937,2025-08-12 18:14:25,112.71,Tablet
14802,937,2025-08-08 03:29:35,459.8,Headphones
14803,937,2025-10-09 14:52:14,435.06,Mouse
14804,937,2025-03-06 14:40:37,266.25,Monitor
14805,937,2025-04-12 07:12:16,72.12,Webcam
14806,937,2025-03-15 00:44:30,465.44,Webcam
14807,937,2025-08-13 18:20:20,277.12,Tablet
14808,937,2025-11-22 18:00:47,219.46,Speaker
14809,937,2025-11-18 22:35:22,354.19,Keyboard
14810,937,2025-08-17 12:06:11,101.21,Tablet
14811,937,2025-11-26 02:46:32,269.3,Mouse
14812,937,2025-10-21 16:39:15,490.96,Headphones
14813,937,2025-08-21 04:56:32,83.28,Speaker
14814,937,2025-07-23 00:24:28,497.03,Webcam
14815,937,2025-08-24 02:08:22,229.93,Headphones
14816,937,2025-02-26 03:33:24,417.27,Webcam
14817,938,2025-08-02 23:15:17,478.73,Laptop
14818,938,2025-12-27 20:07:26,209.28,Speaker
14819,938,2025-12-17 02:58:49,121.5,Headphones
14820,939,2025-12-19 06:56:19,322.49,Keyboard
14821,939,2025-11-11 08:29:55,408.5,Keyboard
14822,939,2025-02-16 17:24:53,245.37,Keyboard
14823,939,2025-11-22 22:44:57,446.45,Tablet
14824,939,2025-11-08 06:11:53,104.51,Tablet
14825,939,2025-09-12 06:20:35,430.8,Webcam
14826,939,2025-02-18 21:35:40,254.86,Laptop
14827,939,2025-08-27 01:33:09,37.41,Keyboard
14828,939,2026-01-09 20:44:31,114.35,Speaker
14829,940,2025-12-15 11:24:56,355.8,Webcam
14830,940,2025-07-08 19:51:35,116.98,Tablet
14831,940,2025-11-18 15:08:12,390.22,Headphones
14832,940,2025-07-06 05:10:51,375.28,Tablet
14833,940,2025-09-30 12:55:39,93.41,Keyboard
14834,940,2025-02-28 21:46:18,409.75,Webcam
14835,940,2025-11-04 11:28:50,462.16,Laptop
14836,940,2025-05-12 13:39:23,162.96,Tablet
14837,940,2025-03-27 11:40:01,396.44,Laptop
14838,940,2025-08-12 08:55:53,384.02,Tablet
14839,940,2025-07-09 05:28:56,172.22,Keyboard
14840,940,2025-04-16 10:53:09,152.27,Mouse
14841,941,2025-06-18 21:33:46,305.78,Headphones
14842,941,2025-06-09 04:50:22,490.74,Webcam
14843,941,2025-05-25 17:29:23,447.26,Webcam
14844,941,2025-02-17 14:27:57,328.13,Monitor
14845,941,2025-12-23 08:58:04,61.09,Mouse
14846,941,2025-04-16 06:36:00,243.57,Speaker
14847,941,2025-02-14 02:01:56,273.34,Phone
14848,941,2025-05-09 03:21:59,186.25,Charger
14849,941,2025-08-17 09:57:46,216.45,Monitor
14850,941,2026-01-11 00:12:49,205.87,Webcam
14851,941,2025-11-04 11:33:55,124.09,Mouse
14852,941,2025-07-09 23:43:42,422.29,Keyboard
14853,941,2025-07-02 13:56:35,196.26,Laptop
14854,941,2025-10-23 19:14:07,155.54,Monitor
14855,941,2025-09-12 04:56:17,262.3,Monitor
14856,941,2025-10-05 00:34:41,375.6,Mouse
14857,941,2025-07-06 19:10:32,254.74,Headphones
14858,942,2025-03-23 05:27:37,101.83,Tablet
14859,942,2025-10-20 19:09:06,315.56,Phone
14860,942,2025-05-07 22:21:06,482.77,Tablet
14861,942,2025-09-08 09:46:00,148.88,Charger
14862,942,2025-04-01 14:36:32,171.84,Speaker
14863,942,2025-12-07 22:07:07,237.97,Webcam
14864,942,2025-11-29 09:00:49,24.21,Mouse
14865,943,2025-09-03 18:20:07,89.22,Charger
14866,943,2025-07-07 07:01:04,138.27,Keyboard
14867,943,2025-07-19 07:48:48,295.52,Charger
14868,943,2025-08-27 19:35:32,341.97,Monitor
14869,943,2025-12-01 23:02:56,479.85,Mouse
14870,943,2025-05-31 14:19:00,144.55,Webcam
14871,943,2025-02-28 18:25:39,212.16,Speaker
14872,943,2025-12-15 11:06:58,301.37,Headphones
14873,943,2025-10-21 05:33:03,38.99,Tablet
14874,943,2025-11-26 06:23:35,472.59,Laptop
14875,943,2025-04-10 19:46:37,120.44,Headphones
14876,943,2025-07-27 18:20:41,292.2,Laptop
14877,943,2025-09-23 08:51:43,349.97,Headphones
14878,943,2025-02-04 04:49:04,363.46,Speaker
14879,943,2025-03-17 16:39:51,254.41,Mouse
14880,943,2025-12-19 18:21:39,80.45,Headphones
14881,943,2025-02-05 14:40:19,131.4,Mouse
14882,943,2025-11-09 17:18:43,279.36,Laptop
14883,943,2025-04-28 03:05:24,167.03,Speaker
14884,943,2025-08-02 09:22:03,389.78,Phone
14885,943,2025-01-26 08:24:26,28.71,Laptop
14886,943,2025-05-07 20:16:00,473.86,Keyboard
14887,943,2025-05-06 10:49:32,411.12,Headphones
14888,943,2025-08-19 15:12:09,233.95,Headphones
14889,943,2025-06-21 08:23:50,169.78,Webcam
14890,943,2025-02-06 22:59:29,20.38,Webcam
14891,943,2025-01-30 15:50:54,250.59,Speaker
14892,943,2025-02-06 16:38:14,385.8,Phone
14893,943,2025-05-04 06:52:11,499.01,Mouse
14894,944,2025-08-27 00:22:28,307.99,Charger
14895,944,2025-06-21 10:02:55,190.36,Charger
14896,944,2025-05-28 20:02:02,337.22,Monitor
14897,944,2025-04-12 17:48:09,183.19,Webcam
14898,944,2025-06-20 01:11:38,176.91,Keyboard
14899,944,2025-05-04 14:47:01,309.69,Keyboard
14900,944,2025-03-21 17:54:29,488.37,Laptop
14901,944,2025-06-07 21:51:56,446.61,Keyboard
14902,944,2025-10-30 21:53:18,449.31,Headphones
14903,944,2025-09-29 18:21:37,347.28,Mouse
14904,944,2025-03-11 00:36:47,75.66,Phone
14905,944,2025-06-02 01:55:08,227.12,Monitor
14906,945,2025-08-24 06:36:12,188.63,Monitor
14907,945,2025-12-22 08:08:50,449.81,Speaker
14908,945,2025-04-10 02:27:40,119.89,Keyboard
14909,945,2025-10-31 21:24:08,471.61,Keyboard
14910,945,2025-04-13 18:58:55,74.18,Keyboard
14911,945,2025-08-24 20:02:09,80.27,Laptop
14912,945,2025-02-19 08:30:55,471.78,Speaker
14913,945,2026-01-03 23:26:21,326.17,Speaker
14914,945,2025-12-22 09:06:34,90.37,Phone
14915,945,2025-09-06 06:43:10,203.24,Keyboard
14916,945,2025-02-09 21:47:46,57.18,Phone
14917,945,2025-02-25 02:17:08,309.03,Tablet
14918,945,2025-05-20 17:08:01,55.34,Keyboard
14919,945,2025-07-08 20:52:16,250.8,Monitor
14920,945,2025-02-28 04:32:51,166.64,Laptop
14921,945,2025-10-05 22:09:58,403.88,Laptop
14922,945,2025-10-21 00:48:36,396.85,Tablet
14923,946,2025-03-27 18:55:18,319.03,Charger
14924,946,2025-03-27 00:48:36,442.04,Webcam
14925,946,2025-05-12 22:07:10,109.22,Speaker
14926,946,2025-02-12 12:44:49,368.02,Speaker
14927,946,2025-07-17 20:12:12,79.33,Laptop
14928,946,2025-12-01 16:41:18,102.39,Keyboard
14929,946,2025-06-22 04:55:03,344.77,Headphones
14930,946,2026-01-08 10:15:09,94.43,Phone
14931,946,2025-01-24 03:43:10,395.03,Monitor
14932,946,2025-01-23 17:00:29,440.25,Monitor
14933,946,2025-02-12 12:14:12,14.71,Tablet
14934,946,2025-04-26 13:17:13,295.55,Mouse
14935,946,2025-12-20 17:17:04,124.44,Laptop
14936,946,2025-11-06 11:23:14,292.18,Phone
14937,946,2025-04-08 20:42:40,96.25,Phone
14938,946,2025-05-19 22:29:13,413.14,Laptop
14939,947,2025-07-31 00:50:29,362.03,Tablet
14940,947,2025-10-15 11:49:47,183.26,Charger
14941,947,2025-07-02 03:48:39,165.32,Charger
14942,947,2025-05-11 06:08:11,39.95,Laptop
14943,947,2025-03-18 03:22:37,148.33,Webcam
14944,947,2025-08-04 03:05:31,307.81,Monitor
14945,947,2025-04-17 23:05:35,53.38,Headphones
14946,947,2025-11-05 06:55:04,453.08,Keyboard
14947,947,2025-10-24 12:10:36,158.22,Laptop
14948,947,2025-10-24 14:56:08,52.31,Charger
14949,947,2025-09-01 12:12:23,52.61,Phone
14950,947,2025-09-26 07:19:04,109.93,Monitor
14951,948,2025-12-18 05:36:23,481.98,Headphones
14952,948,2025-07-14 04:13:42,138.37,Speaker
14953,948,2025-07-12 11:38:30,357.93,Webcam
14954,948,2025-12-26 11:58:51,43.64,Headphones
14955,948,2026-01-13 06:34:58,304.41,Charger
14956,948,2025-04-20 11:00:16,221.88,Tablet
14957,948,2025-08-24 17:22:13,447.32,Mouse
14958,948,2025-11-03 17:19:32,277.96,Phone
14959,948,2025-03-21 03:38:32,100.96,Headphones
14960,948,2025-10-27 05:46:53,152.27,Tablet
14961,948,2025-03-20 04:31:50,66.83,Phone
14962,948,2025-05-09 10:30:43,83.86,Tablet
14963,948,2025-10-12 10:31:44,313.43,Headphones
14964,948,2025-04-15 17:50:12,256.23,Headphones
14965,948,2025-05-17 22:12:10,29.32,Monitor
14966,948,2025-02-04 02:09:00,300.11,Monitor
14967,948,2025-04-03 12:30:22,284.64,Tablet
14968,948,2025-08-28 08:50:33,312.85,Charger
14969,948,2025-01-25 07:19:20,34.86,Speaker
14970,948,2025-02-02 08:21:38,325.92,Phone
14971,948,2026-01-09 01:25:09,293.41,Mouse
14972,948,2025-02-08 19:07:10,157.99,Keyboard
14973,948,2025-05-09 05:25:25,87.31,Phone
14974,948,2025-07-03 22:48:02,414.01,Phone
14975,949,2025-02-13 03:48:54,292.1,Charger
14976,949,2025-11-22 08:40:25,27.69,Tablet
14977,949,2025-05-13 07:05:56,44.35,Headphones
14978,949,2025-03-13 15:55:48,104.17,Mouse
14979,949,2025-07-22 04:24:39,482.47,Headphones
14980,949,2025-04-20 12:57:36,56.11,Tablet
14981,949,2025-10-15 16:56:42,124.42,Mouse
14982,949,2025-05-18 02:02:48,441.69,Mouse
14983,949,2025-04-24 07:57:34,249.64,Monitor
14984,949,2025-12-27 23:54:25,487.16,Phone
14985,949,2025-10-07 06:10:35,456.53,Phone
14986,949,2025-05-03 05:06:47,15.56,Headphones
14987,949,2025-09-10 13:48:44,348.48,Charger
14988,949,2025-03-06 02:31:39,55.2,Phone
14989,949,2025-09-02 12:36:55,445.05,Webcam
14990,949,2025-08-26 00:34:41,152.38,Keyboard
14991,949,2025-10-10 19:19:19,408.44,Laptop
14992,949,2025-10-20 05:23:17,64.89,Headphones
14993,949,2025-10-14 16:04:53,393.04,Laptop
14994,949,2025-06-30 03:37:36,384.09,Headphones
14995,949,2025-06-01 05:55:24,143.49,Monitor
14996,949,2025-11-30 12:37:50,300.29,Mouse
14997,950,2025-12-30 19:47:13,479.49,Phone
14998,951,2025-04-11 11:50:15,448.24,Webcam
14999,951,2025-04-01 04:58:20,387.27,Keyboard
15000,951,2026-01-03 10:14:07,38.44,Webcam
15001,951,2025-09-26 03:05:44,232.35,Tablet
15002,951,2025-06-14 14:11:44,185.47,Webcam
15003,951,2025-01-26 12:27:12,84.49,Phone
15004,951,2025-05-16 02:33:21,414.5,Headphones
15005,951,2025-04-06 21:16:02,67.66,Laptop
15006,951,2025-10-30 10:12:40,419.27,Webcam
15007,952,2025-08-22 20:07:46,256.88,Phone
15008,952,2025-03-27 09:05:36,55.48,Laptop
15009,952,2026-01-16 08:12:10,164.57,Webcam
15010,952,2025-05-26 01:39:33,488.51,Laptop
15011,952,2025-07-25 21:17:24,477.51,Charger
15012,952,2025-08-11 03:33:48,309.91,Headphones
15013,952,2025-04-10 16:33:00,39.61,Mouse
15014,952,2025-07-05 04:30:20,436.13,Laptop
15015,952,2025-04-20 01:34:33,16.7,Charger
15016,952,2025-11-06 19:46:57,307.69,Mouse
15017,952,2025-07-24 23:53:25,457.86,Mouse
15018,952,2025-12-11 01:24:36,204.63,Charger
15019,952,2025-04-19 09:23:57,130.33,Tablet
15020,952,2025-12-26 12:06:28,493.54,Headphones
15021,952,2025-04-14 08:14:58,116.92,Webcam
15022,952,2025-05-23 17:50:03,39.04,Webcam
15023,952,2025-09-06 02:42:34,62.97,Keyboard
15024,952,2025-11-21 11:10:42,266.23,Laptop
15025,952,2025-04-05 11:48:06,392.86,Charger
15026,952,2025-03-26 11:45:08,252.78,Phone
15027,952,2025-04-13 10:52:09,144.43,Laptop
15028,953,2025-05-12 17:37:34,216.22,Headphones
15029,953,2025-11-23 23:25:02,99.48,Monitor
15030,953,2025-03-16 04:10:54,115.59,Laptop
15031,953,2025-10-23 05:27:54,401.55,Mouse
15032,953,2025-12-26 04:40:11,175.45,Speaker
15033,953,2025-01-27 09:36:03,391.37,Monitor
15034,953,2025-08-15 13:44:36,149.8,Speaker
15035,953,2025-06-05 02:59:05,349.81,Speaker
15036,953,2025-10-07 07:45:37,104.42,Tablet
15037,953,2025-07-05 21:41:55,129.27,Keyboard
15038,953,2025-02-08 13:32:09,303.89,Laptop
15039,953,2025-04-13 12:10:19,421.96,Webcam
15040,953,2025-02-04 20:41:20,101.39,Speaker
15041,953,2025-12-19 18:55:50,426.95,Keyboard
15042,953,2025-06-14 09:57:08,457.53,Tablet
15043,953,2025-03-06 07:32:35,346.09,Speaker
15044,953,2025-11-15 08:22:46,473.32,Monitor
15045,953,2025-05-18 17:31:48,184.47,Phone
15046,954,2025-11-14 09:12:08,313.9,Phone
15047,954,2025-07-16 10:18:52,448.14,Mouse
15048,954,2025-02-21 06:28:08,393.04,Headphones
15049,954,2025-12-31 05:36:13,460.48,Speaker
15050,954,2025-05-17 20:37:00,432.35,Headphones
15051,954,2025-11-29 02:37:56,219.9,Speaker
15052,954,2025-02-08 06:18:09,284.79,Headphones
15053,955,2025-08-22 00:48:37,358.11,Headphones
15054,955,2026-01-07 05:20:38,204.23,Charger
15055,955,2025-09-07 22:19:19,422.18,Headphones
15056,955,2025-10-01 08:50:28,81.23,Headphones
15057,955,2025-04-29 06:52:43,270.63,Laptop
15058,955,2025-03-16 02:18:12,136.47,Headphones
15059,955,2025-09-12 21:17:10,211.49,Webcam
15060,955,2025-09-27 06:50:22,188.41,Monitor
15061,955,2025-05-08 16:37:55,212.51,Monitor
15062,955,2025-05-23 22:13:56,263.46,Webcam
15063,955,2025-05-11 00:38:57,472.43,Monitor
15064,955,2025-02-17 05:25:26,58.15,Headphones
15065,955,2025-09-03 00:56:14,250.64,Phone
15066,955,2025-06-04 00:56:46,73.83,Mouse
15067,955,2025-06-04 09:03:21,121.71,Webcam
15068,955,2025-02-20 11:25:59,173.13,Tablet
15069,955,2025-05-16 13:44:38,291.79,Webcam
15070,955,2025-07-24 21:42:17,205.82,Phone
15071,956,2025-11-12 02:57:34,185.59,Monitor
15072,956,2025-12-29 02:32:11,12.39,Phone
15073,956,2025-10-27 19:19:52,64.34,Monitor
15074,956,2025-02-16 00:15:58,134.0,Phone
15075,956,2025-02-21 18:22:15,191.24,Tablet
15076,956,2025-04-20 13:22:08,276.58,Monitor
15077,956,2026-01-11 04:47:16,358.56,Mouse
15078,956,2026-01-09 21:48:37,446.9,Phone
15079,956,2025-05-25 12:31:00,212.89,Mouse
15080,957,2025-01-27 06:49:17,59.97,Mouse
15081,957,2025-10-07 15:47:49,459.54,Headphones
15082,957,2025-04-10 23:23:52,439.95,Phone
15083,957,2025-09-27 20:02:10,53.77,Charger
15084,958,2025-08-30 14:30:38,205.84,Laptop
15085,958,2025-04-22 04:27:27,393.52,Keyboard
15086,958,2025-10-24 15:58:05,176.49,Monitor
15087,958,2025-02-13 11:04:05,195.75,Keyboard
15088,958,2025-10-06 17:29:32,455.79,Tablet
15089,958,2025-07-10 05:09:11,373.34,Speaker
15090,959,2025-05-21 02:42:55,196.09,Monitor
15091,959,2025-07-19 23:37:31,463.2,Headphones
15092,959,2025-10-22 14:33:03,254.92,Phone
15093,959,2025-05-30 03:37:10,494.43,Laptop
15094,959,2026-01-01 00:44:06,107.22,Monitor
15095,959,2025-12-11 20:40:49,319.62,Keyboard
15096,959,2025-06-11 16:52:19,147.6,Keyboard
15097,959,2025-11-06 14:30:41,425.32,Keyboard
15098,960,2025-03-23 21:27:40,211.03,Mouse
15099,960,2025-07-26 10:50:29,24.04,Headphones
15100,960,2025-09-13 14:29:53,496.31,Phone
15101,960,2026-01-12 10:38:25,55.43,Mouse
15102,960,2025-06-17 23:57:43,325.33,Tablet
15103,960,2025-01-25 20:54:07,84.57,Tablet
15104,960,2025-11-01 14:25:50,478.67,Speaker
15105,960,2025-03-04 10:05:18,194.44,Charger
15106,960,2025-06-18 08:10:36,241.07,Monitor
15107,960,2025-11-24 01:32:15,346.62,Phone
15108,960,2025-02-15 16:04:56,329.3,Webcam
15109,960,2025-09-20 21:52:14,374.43,Headphones
15110,960,2025-08-03 07:19:05,201.38,Speaker
15111,960,2025-06-01 14:40:33,123.56,Keyboard
15112,960,2025-12-31 16:46:25,332.48,Laptop
15113,960,2025-06-26 09:24:15,471.73,Keyboard
15114,960,2025-05-14 19:42:12,420.49,Webcam
15115,960,2025-01-22 21:08:46,20.52,Charger
15116,960,2025-10-30 20:59:38,104.9,Laptop
15117,960,2025-07-05 17:53:22,392.64,Charger
15118,960,2025-12-28 10:29:00,291.06,Mouse
15119,960,2025-05-13 14:57:14,344.65,Keyboard
15120,961,2025-05-05 01:06:07,276.36,Phone
15121,961,2025-02-08 11:31:23,102.6,Monitor
15122,962,2025-08-29 02:21:30,446.88,Laptop
15123,962,2025-09-17 05:31:54,127.87,Speaker
15124,962,2025-07-21 08:35:04,317.9,Speaker
15125,962,2025-05-30 08:29:57,143.28,Webcam
15126,962,2025-09-14 12:42:46,408.35,Laptop
15127,962,2025-08-24 21:54:27,17.64,Mouse
15128,962,2025-07-06 14:43:05,94.63,Webcam
15129,962,2025-02-16 17:36:00,464.7,Keyboard
15130,962,2025-03-29 19:06:31,359.14,Charger
15131,962,2025-04-08 06:12:24,174.34,Phone
15132,962,2026-01-06 11:46:15,159.39,Tablet
15133,962,2025-01-28 06:05:53,301.02,Keyboard
15134,962,2025-12-26 03:30:13,134.99,Charger
15135,962,2025-02-03 20:15:09,376.93,Mouse
15136,962,2025-10-25 21:29:27,292.28,Monitor
15137,962,2025-02-02 08:25:01,77.71,Phone
15138,962,2025-02-04 14:38:07,490.68,Webcam
15139,962,2025-12-20 00:14:25,422.86,Keyboard
15140,962,2025-10-25 19:59:23,423.92,Tablet
15141,962,2025-06-20 22:12:06,242.58,Tablet
15142,962,2025-02-23 13:24:59,255.24,Laptop
15143,962,2025-02-06 18:31:41,65.0,Phone
15144,962,2025-04-08 13:00:52,327.7,Webcam
15145,962,2025-03-14 19:31:42,110.3,Monitor
15146,962,2025-11-18 20:06:47,235.87,Monitor
15147,962,2025-07-29 22:10:59,351.59,Keyboard
15148,962,2025-08-10 21:42:49,296.69,Headphones
15149,962,2025-08-03 20:27:38,163.39,Phone
15150,963,2025-04-05 02:27:05,210.56,Headphones
15151,963,2025-05-02 02:01:18,279.89,Tablet
15152,963,2026-01-09 22:37:53,217.06,Speaker
15153,963,2025-06-11 02:55:12,306.96,Phone
15154,963,2025-03-02 07:46:02,346.56,Laptop
15155,963,2025-12-27 23:17:46,35.98,Webcam
15156,963,2025-08-10 00:38:28,16.25,Speaker
15157,963,2025-03-02 01:38:54,483.32,Phone
15158,963,2026-01-07 09:57:39,71.47,Charger
15159,963,2025-07-11 04:40:58,149.1,Keyboard
15160,963,2025-08-03 00:23:53,229.75,Phone
15161,963,2025-05-28 02:19:06,371.46,Headphones
15162,963,2025-07-31 00:26:19,30.07,Monitor
15163,963,2025-09-26 13:05:46,438.24,Charger
15164,963,2025-12-25 21:35:25,157.85,Monitor
15165,963,2025-12-25 07:17:12,54.03,Monitor
15166,963,2025-02-05 04:46:45,95.13,Headphones
15167,963,2025-05-27 10:34:37,163.56,Keyboard
15168,963,2025-02-01 08:15:42,389.2,Speaker
15169,963,2025-08-23 07:03:45,108.98,Headphones
15170,963,2025-05-21 10:30:37,246.86,Speaker
15171,963,2025-06-14 14:19:13,406.74,Keyboard
15172,963,2025-08-10 17:39:03,431.13,Webcam
15173,963,2025-10-23 09:56:11,291.15,Speaker
15174,963,2025-06-07 06:32:25,71.1,Headphones
15175,963,2025-03-24 18:39:23,33.66,Tablet
15176,963,2025-02-01 00:17:33,213.13,Keyboard
15177,964,2025-07-13 09:33:05,144.22,Webcam
15178,964,2025-03-17 11:19:36,475.79,Webcam
15179,964,2025-07-16 17:20:06,56.97,Phone
15180,964,2025-11-16 07:21:13,177.41,Speaker
15181,964,2025-10-10 18:18:23,73.65,Phone
15182,964,2026-01-13 11:38:39,419.54,Webcam
15183,964,2025-03-01 11:26:28,480.3,Speaker
15184,964,2025-09-20 14:25:19,397.29,Monitor
15185,964,2025-12-01 03:42:32,45.76,Laptop
15186,964,2025-07-01 19:31:10,248.94,Charger
15187,964,2025-09-07 06:45:42,69.2,Mouse
15188,964,2025-07-05 17:00:47,68.44,Monitor
15189,964,2025-05-27 20:58:47,467.18,Monitor
15190,965,2025-05-02 16:39:12,197.09,Phone
15191,965,2025-07-08 15:10:07,484.24,Charger
15192,965,2025-04-10 23:56:37,429.57,Headphones
15193,965,2025-10-10 22:03:08,39.57,Charger
15194,965,2025-10-31 14:12:20,234.16,Monitor
15195,965,2026-01-04 16:37:42,94.51,Monitor
15196,965,2025-04-10 12:17:02,437.85,Webcam
15197,965,2025-10-27 01:23:18,114.31,Speaker
15198,965,2025-08-27 20:06:37,459.45,Keyboard
15199,966,2026-01-02 02:11:34,100.52,Webcam
15200,966,2025-07-28 11:00:06,499.99,Webcam
15201,966,2025-08-25 22:09:38,485.54,Speaker
15202,966,2025-09-06 00:25:41,340.6,Webcam
15203,966,2025-08-15 10:33:19,234.66,Laptop
15204,966,2025-02-26 04:25:45,239.69,Speaker
15205,966,2025-04-22 16:30:05,444.8,Tablet
15206,966,2026-01-11 02:03:40,176.91,Tablet
15207,966,2025-08-29 06:18:47,173.82,Phone
15208,966,2025-04-04 02:45:36,86.84,Speaker
15209,966,2025-07-06 22:21:08,415.87,Speaker
15210,966,2025-02-17 11:51:31,484.77,Tablet
15211,966,2025-06-09 22:47:32,209.03,Charger
15212,966,2025-04-25 15:44:23,486.08,Laptop
15213,966,2025-02-01 09:26:09,311.11,Mouse
15214,966,2025-06-27 04:43:51,211.85,Laptop
15215,966,2025-07-30 19:17:47,82.72,Mouse
15216,966,2025-10-10 11:25:57,186.69,Headphones
15217,966,2025-07-02 13:08:33,279.16,Headphones
15218,966,2025-02-13 11:02:14,416.18,Keyboard
15219,966,2025-08-12 08:02:26,235.09,Mouse
15220,966,2025-10-24 22:42:41,160.65,Speaker
15221,966,2025-12-11 12:36:43,75.46,Phone
15222,967,2025-02-19 03:53:40,361.47,Laptop
15223,967,2025-05-10 13:54:19,102.57,Webcam
15224,967,2025-06-25 20:32:42,14.72,Charger
15225,967,2025-05-27 15:37:51,422.96,Laptop
15226,967,2025-08-29 06:47:50,229.04,Headphones
15227,967,2025-06-01 21:19:31,248.83,Laptop
15228,967,2025-06-15 07:03:36,268.59,Speaker
15229,967,2026-01-18 08:59:53,378.39,Mouse
15230,967,2025-04-20 08:47:33,460.33,Mouse
15231,967,2025-10-20 10:22:22,378.22,Charger
15232,967,2025-07-22 09:09:50,120.15,Laptop
15233,967,2025-12-19 21:07:29,254.37,Laptop
15234,967,2025-09-15 21:02:16,289.61,Speaker
15235,967,2025-04-05 23:20:40,124.94,Speaker
15236,967,2025-12-25 16:20:39,142.95,Tablet
15237,967,2025-01-25 10:27:38,339.47,Mouse
15238,967,2025-01-31 07:37:38,250.94,Monitor
15239,967,2025-05-27 01:34:37,275.0,Mouse
15240,967,2025-11-20 05:43:13,467.6,Tablet
15241,967,2025-05-25 19:53:27,311.69,Keyboard
15242,967,2025-05-20 10:01:37,39.04,Webcam
15243,967,2025-11-04 05:16:04,401.24,Monitor
15244,967,2025-04-17 04:25:42,407.92,Mouse
15245,967,2025-07-09 22:50:23,165.16,Tablet
15246,967,2025-07-12 12:58:02,219.26,Mouse
15247,968,2025-11-05 12:45:27,341.72,Phone
15248,968,2025-01-26 05:28:43,388.97,Speaker
15249,968,2025-04-02 12:35:44,88.48,Phone
15250,968,2025-06-06 15:57:05,228.91,Charger
15251,968,2025-09-27 10:39:26,143.01,Webcam
15252,968,2025-07-14 01:52:46,292.92,Laptop
15253,968,2025-08-23 13:06:44,430.96,Laptop
15254,968,2025-03-19 05:25:34,104.98,Keyboard
15255,968,2025-06-20 05:25:54,384.71,Tablet
15256,968,2025-06-03 23:33:08,39.89,Mouse
15257,968,2025-08-07 08:11:48,487.73,Mouse
15258,968,2025-09-22 06:07:58,309.61,Headphones
15259,969,2025-01-24 02:33:16,116.19,Mouse
15260,969,2025-02-26 06:40:25,335.02,Monitor
15261,970,2025-04-25 08:36:23,94.2,Keyboard
15262,970,2025-02-09 12:25:10,476.7,Headphones
15263,970,2026-01-02 16:31:38,128.35,Charger
15264,970,2026-01-03 04:30:57,456.16,Laptop
15265,970,2025-05-05 09:04:43,499.56,Webcam
15266,970,2025-05-16 18:11:38,379.21,Monitor
15267,970,2025-09-16 17:44:18,390.02,Laptop
15268,970,2026-01-18 07:54:17,368.9,Headphones
15269,970,2025-05-07 11:08:33,174.16,Mouse
15270,970,2026-01-16 18:48:12,262.32,Tablet
15271,970,2025-07-23 15:49:30,327.18,Monitor
15272,970,2025-10-18 04:46:37,237.84,Webcam
15273,971,2025-02-01 19:35:32,69.86,Keyboard
15274,971,2025-08-13 05:03:06,356.96,Headphones
15275,971,2025-12-20 17:15:08,246.27,Charger
15276,971,2025-11-23 04:07:15,300.84,Laptop
15277,971,2025-08-14 19:58:28,40.31,Keyboard
15278,971,2025-07-19 12:47:24,421.88,Headphones
15279,971,2025-09-06 20:27:29,205.73,Mouse
15280,971,2025-04-15 23:18:09,304.23,Headphones
15281,971,2025-07-24 15:39:41,105.12,Webcam
15282,971,2025-03-09 19:33:41,222.89,Headphones
15283,971,2025-06-06 07:00:08,496.53,Tablet
15284,971,2025-06-11 11:34:49,83.23,Keyboard
15285,972,2025-01-24 07:35:09,206.12,Speaker
15286,972,2025-11-06 21:27:02,123.13,Tablet
15287,972,2025-10-28 06:13:53,448.65,Headphones
15288,972,2025-04-20 06:55:31,253.67,Tablet
15289,972,2025-04-09 17:08:01,101.26,Charger
15290,972,2025-09-21 12:11:57,111.87,Laptop
15291,972,2025-01-29 12:55:08,124.21,Headphones
15292,972,2025-08-19 07:08:59,361.56,Laptop
15293,972,2025-05-05 17:38:25,13.38,Charger
15294,972,2025-05-13 16:47:52,162.98,Headphones
15295,972,2025-09-01 00:12:57,132.98,Laptop
15296,972,2025-09-02 05:45:58,110.16,Webcam
15297,972,2025-04-12 00:01:39,15.46,Headphones
15298,972,2025-01-25 23:37:25,103.63,Headphones
15299,972,2025-09-28 22:49:41,344.57,Speaker
15300,972,2025-10-07 01:32:30,444.75,Speaker
15301,972,2025-02-27 07:43:43,113.17,Monitor
15302,972,2026-01-16 10:22:14,189.9,Phone
15303,972,2025-08-14 05:39:09,72.66,Webcam
15304,972,2025-09-11 11:53:26,446.52,Laptop
15305,972,2025-05-14 03:29:24,142.0,Headphones
15306,972,2025-04-28 14:07:16,225.55,Charger
15307,972,2025-10-21 22:17:44,266.64,Keyboard
15308,973,2025-03-16 04:51:19,468.27,Phone
15309,973,2025-09-02 12:12:46,243.98,Mouse
15310,973,2025-09-29 12:21:48,289.97,Mouse
15311,973,2025-05-30 14:52:02,274.77,Mouse
15312,973,2025-07-28 23:37:01,154.94,Keyboard
15313,973,2025-11-06 22:26:34,160.51,Tablet
15314,973,2025-03-17 17:16:56,56.97,Webcam
15315,973,2025-05-22 10:37:15,336.19,Speaker
15316,973,2025-07-03 14:33:27,397.86,Webcam
15317,973,2025-05-18 23:14:55,314.15,Tablet
15318,973,2025-06-16 01:00:58,223.19,Laptop
